budget,id,original_language,popularity,release_date,revenue,title,vote_average,vote_count,budget_over_rating
0,81470,en,1e-06,1977-09-01,0.0,the_guy_from_harlem,6.0,2.0,0.0
0,38364,en,1.311922,1958-12-04,0.0,the_square_peg,6.6,11.0,0.0
0,108391,en,0.764271,1999-01-01,0.0,stranger_in_my_house,0.0,0.0,0.0
0,64572,en,0.001177,1965-07-28,0.0,la_nuit_la_plus_longue,0.0,0.0,0.0
0,128979,en,1.240835,1999-01-01,0.0,treasure_island,5.0,2.0,0.0
0,23692,en,1.213598,1978-02-06,0.0,the_initiation_of_sarah,6.8,6.0,0.0
10000,65367,en,0.694785,2007-10-19,0.0,trigger_man,4.1,6.0,0.0
1850000,114162,en,0.464966,2000-01-01,0.0,sacred_flesh,3.7,5.0,0.0
0,9949,en,0.360787,2006-12-02,0.0,haunted_highway,2.8,5.0,0.0
0,130267,en,5.074995,2012-11-04,0.0,seal_team_six:_the_raid_on_osama_bin_laden,5.9,109.0,0.0
0,58075,en,0.411501,2008-08-27,0.0,my_zinc_bed,5.3,3.0,0.0
10,42966,en,1.147502,2010-07-30,0.0,once_upon_a_time_in_mumbaai,6.8,21.0,0.0
0,41993,cn,1.47831,2010-03-25,0.0,love_in_a_puff,6.5,20.0,0.0
0,123938,en,0.099294,1991-04-26,0.0,thousand_pieces_of_gold,0.0,0.0,0.0
0,42140,de,1.145024,1981-04-25,0.0,the_boat_is_full,7.3,4.0,0.0
0,21181,en,0.214606,2007-07-19,0.0,lucky_miles,5.3,3.0,0.0
0,104431,es,0.596184,2005-06-06,0.0,kept_and_dreamless,6.3,3.0,0.0
0,43764,fa,0.145281,2006-01-01,0.0,the_fish_fall_in_love,3.8,2.0,0.0
0,273707,en,0.076481,2013-01-01,0.0,beach_pillows,5.0,1.0,0.0
1100000,89309,en,0.282646,2005-06-03,0.0,ryna,5.5,2.0,0.0
0,72544,en,0.470053,1947-11-21,0.0,the_lost_moment,7.4,7.0,0.0
0,268245,en,0.722201,2014-03-04,0.0,1000_to_1,6.0,14.0,0.0
0,257238,en,0.068056,2014-08-15,0.0,as_it_is_in_heaven,8.0,1.0,0.0
0,279086,en,1.052916,2006-08-30,0.0,shoot_the_messenger,6.0,1.0,0.0
0,46106,ja,0.633298,2010-08-14,0.0,caterpillar,7.6,7.0,0.0
0,74666,he,0.552703,2009-06-10,0.0,jaffa,5.0,6.0,0.0
0,73329,en,0.261612,1998-01-01,0.0,let_the_women_wait!,6.2,3.0,0.0
0,250376,en,0.434189,2013-10-12,0.0,beside_still_waters,0.0,0.0,0.0
25000,143144,en,0.098412,2013-08-18,0.0,justice_is_mind,0.0,0.0,0.0
0,37413,en,0.329004,1954-09-02,0.0,down_three_dark_streets,6.0,1.0,0.0
0,43773,fa,0.972699,2002-01-01,0.0,the_deserted_station,6.3,3.0,0.0
0,36329,ko,0.899398,2009-10-28,0.0,paju,5.6,7.0,0.0
0,117343,pl,0.251538,2004-01-01,0.0,the_garden_of_earthly_delights,7.0,3.0,0.0
0,43756,en,0.324569,2005-01-01,0.0,a_simple_curve,6.0,4.0,0.0
0,243462,fr,0.033579,2006-03-06,0.0,the_exonerated,0.0,0.0,0.0
0,212748,en,0.66618,2013-09-09,0.0,rhymes_for_young_ghouls,7.4,12.0,0.0
0,46197,en,0.32166,2010-02-19,0.0,white_lion,7.2,7.0,0.0
0,192644,en,1.319479,2012-06-01,0.0,ultrasonic,6.3,2.0,0.0
0,8932,en,0.200636,2008-05-16,0.0,salt_of_this_sea,6.7,5.0,0.0
0,86777,en,0.790953,1957-05-22,0.0,china_gate,5.9,6.0,0.0
0,74477,en,0.444205,2008-12-14,0.0,ocean_of_pearls,5.5,3.0,0.0
0,173917,en,0.277707,2014-05-24,0.0,stand_clear_of_the_closing_doors,7.0,4.0,0.0
0,71243,en,0.575229,1952-10-26,0.0,flat_top,3.5,2.0,0.0
0,144206,en,0.255256,2010-12-24,0.0,whistle_and_i'll_come_to_you,6.0,3.0,0.0
0,152266,en,0.515822,1952-01-18,0.0,submarine_command,5.3,5.0,0.0
0,301368,en,0.217393,2011-04-10,0.0,spilt_milk,5.3,3.0,0.0
0,171648,no,0.697558,2013-03-22,0.0,it’s_only_make_believe,6.0,4.0,0.0
0,75981,fr,0.239318,2007-11-21,0.0,la_france,7.2,5.0,0.0
0,202960,en,1.328558,2013-06-24,0.0,uwantme2killhim?,6.5,18.0,0.0
114000,263794,en,0.690307,2014-03-28,0.0,druid_peak,7.5,3.0,0.0
0,30688,es,1.406225,2005-06-09,0.0,gemini,5.5,8.0,0.0
0,161565,en,0.124348,1970-03-10,0.0,the_lawyer,6.0,1.0,0.0
0,317144,en,9.079974,2015-01-15,0.0,cyberbully,6.5,106.0,0.0
0,73098,en,0.191026,1999-01-01,0.0,los_enchiladas!,4.5,2.0,0.0
0,174350,en,0.010588,2013-04-18,0.0,the_genius_of_marian,0.0,0.0,0.0
0,189080,en,0.153174,2007-08-14,0.0,sierra_leone's_refugee_all_stars,7.3,3.0,0.0
0,234555,en,0.132374,2013-09-18,0.0,speciesism:_the_movie,6.5,2.0,0.0
0,209248,de,0.160651,1958-12-17,0.0,gräfin_mariza,6.0,1.0,0.0
0,44647,en,1.169769,2010-05-01,0.0,rock_slyde,5.5,7.0,0.0
0,213648,it,0.003448,,0.0,l'uomo_della_carità,0.0,0.0,0.0
0,240154,en,0.778952,2005-11-29,0.0,the_life_coach,6.0,1.0,0.0
0,285024,en,2.351893,2015-05-29,0.0,heaven_knows_what,6.5,32.0,0.0
0,284729,mr,0.41221,2014-02-11,0.0,killa,8.0,3.0,0.0
1600000,29109,en,1.221297,2009-04-06,0.0,blue_seduction,3.5,4.0,0.0
0,193652,en,1.066482,1937-01-01,0.0,an_optical_poem,7.2,13.0,0.0
0,49190,ko,1.089218,2005-05-19,6500000.0,antarctic_journal,5.9,14.0,0.0
3500000,24686,en,1.03513,2009-03-05,9112193.0,love_and_the_city,5.1,14.0,0.0
0,277237,en,2.673658,2014-06-18,0.0,hyena,5.3,32.0,0.0
0,146371,ko,1.309583,2012-11-22,0.0,"don't_cry,_mommy",7.1,12.0,0.0
0,41945,en,0.726268,1989-05-05,0.0,the_rainbow,6.3,3.0,0.0
0,179641,fr,1.93846,1996-01-01,0.0,chloé,5.4,6.0,0.0
0,270173,en,0.081353,2013-06-07,0.0,clutter,7.0,2.0,0.0
0,331781,en,11.12024,2015-07-03,8413144.0,amy,7.5,482.0,0.0
0,37613,en,0.901256,1998-07-22,0.0,basil,5.4,7.0,0.0
0,72183,en,0.199284,1995-09-15,0.0,the_keeper,3.5,2.0,0.0
0,253622,ko,2.071283,2014-02-08,0.0,that_demon_within,5.6,17.0,0.0
0,25764,ko,1.45696,2006-08-10,0.0,dasepo_naughty_girls,5.6,8.0,0.0
0,46783,en,0.700147,1998-01-01,0.0,fiona,5.7,5.0,0.0
0,272892,en,0.125098,2013-04-28,0.0,in_lieu_of_flowers,5.5,2.0,0.0
60000,140489,en,0.367293,2010-06-25,0.0,the_mother_of_invention,10.0,1.0,0.0
0,29562,fr,1.604674,1979-01-01,0.0,fascination,7.1,13.0,0.0
0,277702,en,6.849918,2014-06-12,0.0,supremacy,6.0,21.0,0.0
0,195912,en,0.171944,1984-05-26,0.0,success_is_the_best_revenge,5.0,1.0,0.0
0,57327,de,0.410894,1997-08-29,0.0,post_coitum,6.0,2.0,0.0
0,63319,fr,0.776292,2010-11-10,0.0,belle_épine,5.6,10.0,0.0
0,41869,en,0.345596,1986-11-11,0.0,the_george_mckenna_story,2.7,3.0,0.0
0,343977,en,0.917742,2015-06-09,0.0,tom_and_jerry_spy_quest,5.8,6.0,0.0
0,72972,en,6.889644,2011-08-23,0.0,tom_and_jerry_&_the_wizard_of_oz,6.0,26.0,0.0
0,14787,en,3.117737,2002-03-12,0.0,tom_and_jerry:_the_magic_ring,6.4,36.0,0.0
0,42246,en,2.619411,2005-10-11,0.0,tom_and_jerry:_the_fast_and_the_furry,7.1,22.0,0.0
0,43956,en,2.149829,2010-08-24,0.0,tom_and_jerry_meet_sherlock_holmes,7.3,7.0,0.0
0,199753,en,4.342685,2013-08-04,0.0,tom_and_jerry's_giant_adventure,4.8,22.0,0.0
9000000,139374,fr,2.754608,2012-12-02,0.0,bullit_&_ripper,5.6,48.0,0.0
0,39408,en,0.546229,1956-04-26,0.0,the_creature_walks_among_us,5.5,12.0,0.0
0,251671,nl,0.90414,2014-03-13,0.0,heart_street,6.7,7.0,0.0
0,102016,en,0.004189,2002-01-01,0.0,swimming_upstream,0.0,0.0,0.0
0,45302,en,0.286411,2000-01-01,0.0,the_chaos_factor,5.0,2.0,0.0
0,86326,en,1e-06,1989-12-01,0.0,phantom_of_the_mall:_eric's_revenge,2.5,2.0,0.0
0,124042,en,0.256955,1996-11-04,0.0,buried_secrets,4.0,2.0,0.0
0,202722,en,1.595531,2012-01-26,0.0,"inara,_the_jungle_girl",4.0,8.0,0.0
0,58487,fr,0.334757,2000-01-28,0.0,la_stratégie_de_l'échec,6.3,9.0,0.0
0,159389,en,2.371553,2012-06-23,0.0,talhotblond,6.1,16.0,0.0
0,125911,en,0.439646,2008-06-05,0.0,em,6.3,4.0,0.0
0,19598,en,0.134579,2008-04-29,0.0,leaving_barstow,7.0,2.0,0.0
0,100061,ps,0.224111,2007-10-06,0.0,son_of_a_lion,6.0,1.0,0.0
0,121604,en,2.858494,2013-01-18,0.0,the_wee_man,5.5,17.0,0.0
500000,55012,en,0.367052,2002-04-10,0.0,wolves_in_the_snow,6.5,2.0,0.0
0,56766,en,1.107156,2004-09-06,0.0,the_riverman,5.1,9.0,0.0
0,110122,en,2.295459,2012-06-01,0.0,astronaut:_the_last_push,5.2,26.0,0.0
0,115290,en,10.751964,2012-06-16,0.0,blue_lagoon:_the_awakening,6.2,294.0,0.0
0,96995,en,0.001601,1998-07-19,0.0,a_change_of_heart,0.0,0.0,0.0
0,82626,en,1.33834,2012-01-20,0.0,16-love,4.7,6.0,0.0
0,174341,en,3.118419,2013-12-10,6420.0,some_velvet_morning,6.1,25.0,0.0
0,108322,en,0.761279,1977-04-01,0.0,tracks,6.0,2.0,0.0
0,6962,de,1.277066,2002-12-05,0.0,the_hunt_for_the_hidden_relic,6.0,13.0,0.0
0,16355,ja,1.719684,1996-05-31,0.0,sonic_the_hedgehog:_the_movie,6.6,9.0,0.0
0,54099,en,1.731322,2010-05-12,0.0,hyenas,2.9,8.0,0.0
0,49701,en,0.066343,1956-01-01,0.0,le_coup_du_berger,8.0,1.0,0.0
0,45948,fr,1.127513,1961-01-01,0.0,a_story_of_water,5.6,13.0,0.0
0,143344,es,0.191219,2008-11-07,404075.0,el_truco_del_manco,6.3,2.0,0.0
0,49711,fr,0.000578,1971-01-01,0.0,the_laboratory_of_fear,6.0,1.0,0.0
0,43027,bn,0.294809,1961-05-05,0.0,teen_kanya,7.9,4.0,0.0
0,45997,it,0.839786,1995-09-03,0.0,who_killed_pasolini?,7.0,8.0,0.0
0,46769,en,0.036615,1945-01-01,0.0,vingt-quatre_heures_de_la_vie_d'un_clown,7.0,1.0,0.0
0,60087,en,0.170712,1976-06-01,0.0,black_heat,4.7,3.0,0.0
0,29420,en,0.413552,1977-09-14,0.0,cinderella_2000,1.0,3.0,0.0
0,29419,en,0.153835,1981-01-01,0.0,carnival_magic,2.5,4.0,0.0
0,81937,en,0.038888,1974-05-01,0.0,dynamite_brothers,4.3,3.0,0.0
0,3125,en,1.513005,1971-12-01,0.0,dracula_vs._frankenstein,4.0,9.0,0.0
0,42477,en,0.023982,1971-08-01,0.0,brain_of_blood,1.0,1.0,0.0
0,82667,en,0.479849,1969-10-31,0.0,five_bloody_graves,3.0,4.0,0.0
0,37042,en,0.732246,1969-06-01,0.0,satan's_sadists,3.2,6.0,0.0
90000,5742,en,1.164316,1970-04-22,0.0,"cherry,_harry_&_raquel!",7.1,7.0,0.0
0,5747,en,0.48006,1967-07-01,0.0,common_law_cabin,7.6,5.0,0.0
0,5744,en,0.356967,1964-09-25,0.0,fanny_hill,5.0,2.0,0.0
0,5648,en,0.50489,1959-01-01,0.0,the_immoral_mr._teas,6.1,7.0,0.0
0,5748,en,0.650033,1967-11-01,0.0,good_morning..._and_goodbye!,7.8,7.0,0.0
0,22373,it,3.549715,2007-02-23,0.0,saturn_in_opposition,6.8,71.0,0.0
2500000,254472,de,3.51172,2015-07-03,0.0,stung,4.9,63.0,0.0
0,270771,en,3.336934,2014-06-12,0.0,the_last_survivors,5.8,39.0,0.0
0,248934,de,14.061194,2014-07-31,0.0,beloved_sisters,5.5,20.0,0.0
0,347157,en,0.00068,1978-10-05,0.0,syksyllä_kaikki_on_toisin,0.0,0.0,0.0
0,129552,en,0.054379,2008-01-01,0.0,"helsinki,_forever",5.0,1.0,0.0
0,126692,en,0.863439,1962-08-02,0.0,prelude:_dog_star_man,7.2,17.0,0.0
0,85110,en,0.321059,1962-01-01,0.0,dog_star_man:_part_i,6.5,18.0,0.0
0,127148,en,0.666932,1963-01-09,0.0,dog_star_man:_part_ii,7.3,13.0,0.0
0,127320,en,0.54554,1964-02-05,0.0,dog_star_man:_part_iii,7.1,15.0,0.0
0,127323,en,0.53857,1964-09-17,0.0,dog_star_man:_part_iv,7.0,14.0,0.0
0,207454,en,0.708052,2003-08-31,0.0,mystery_woman,0.0,1.0,0.0
0,141603,hi,0.200777,1998-09-04,0.0,hooligan,7.2,5.0,0.0
14800000,264999,en,8.76993,2015-07-01,122513057.0,magic_mike_xxl,6.2,716.0,0.0
0,26599,en,1.213965,1992-01-01,0.0,duel_of_hearts,0.0,0.0,0.0
0,260840,en,0.000285,1978-10-08,0.0,casa_dell'amore..._la_polizia_interviene,0.0,0.0,0.0
2137000,346490,sq,0.431364,2015-06-28,0.0,babai,7.0,2.0,0.0
0,289891,en,3.104679,2014-09-01,0.0,jackie_&_ryan,5.5,49.0,0.0
0,200511,en,7.755664,2014-10-26,0.0,7_minutes,5.1,35.0,0.0
0,72808,it,0.21695,1991-08-21,0.0,the_flesh,6.0,3.0,0.0
0,148757,it,0.386369,1991-03-01,0.0,the_house_of_smiles,6.5,2.0,0.0
0,198466,en,1.469119,1986-05-14,0.0,i_love_you,5.6,8.0,0.0
0,81787,it,0.060908,1984-09-15,0.0,the_future_is_woman,7.0,1.0,0.0
0,53914,it,1.44879,1983-02-02,0.0,the_story_of_piera,5.5,6.0,0.0
0,53648,it,0.439138,1979-10-24,0.0,seeking_asylum,4.7,3.0,0.0
0,3935,fr,1.694961,1976-04-20,0.0,the_last_woman,6.0,6.0,0.0
0,63176,it,0.682909,1972-08-11,0.0,liza,6.8,3.0,0.0
0,81775,it,0.802046,1972-01-01,0.0,the_audience,5.8,4.0,0.0
0,108179,en,0.145102,1969-01-01,0.0,the_seed_of_man,6.6,4.0,0.0
0,99095,it,0.114038,1965-12-28,0.0,"oggi,_domani,_dopodomani",6.8,3.0,0.0
0,150605,it,0.42292,1965-04-25,0.0,the_wedding_march,7.5,4.0,0.0
0,61823,it,1.172612,1964-01-31,0.0,the_ape_woman,8.2,5.0,0.0
0,67378,it,0.190725,1963-01-01,0.0,the_conjugal_bed,4.9,5.0,0.0
0,99883,es,1.095766,1960-11-03,0.0,the_wheelchair,7.1,8.0,0.0
0,110924,es,0.373243,1959-06-15,0.0,the_little_apartment,7.0,4.0,0.0
0,93907,en,0.160941,1959-01-01,0.0,los_chicos,5.0,2.0,0.0
0,348090,en,0.080002,2012-09-22,0.0,the_black_kung_fu_experience,4.8,2.0,0.0
0,85956,en,0.19856,2010-07-30,0.0,the_new_year,6.2,5.0,0.0
0,172824,en,1.263175,2014-01-10,0.0,loves_her_gun,5.5,4.0,0.0
0,112963,en,0.057746,2010-06-20,0.0,vacation!,5.0,1.0,0.0
0,172548,en,0.759277,2013-03-08,0.0,good_night,5.9,4.0,0.0
0,155724,en,0.702554,1996-12-15,0.0,escape_clause,4.1,6.0,0.0
0,179603,en,0.193829,1934-11-08,0.0,woman_in_the_dark,0.0,0.0,0.0
0,70046,en,0.572073,1992-03-02,0.0,grave_secrets:_the_legacy_of_hilltop_drive,4.5,6.0,0.0
0,201350,en,0.417361,2013-05-13,0.0,the_confession,6.0,3.0,0.0
0,60662,en,0.617702,1998-01-19,0.0,fifteen_and_pregnant,5.1,9.0,0.0
450000,42916,en,2.514092,2011-07-08,0.0,fading_of_the_cries,3.5,10.0,0.0
0,226188,en,1.450857,2013-07-26,0.0,hidden_away,0.0,0.0,0.0
0,137310,en,1.058512,2006-07-08,0.0,wild_hearts,5.0,4.0,0.0
0,332354,es,0.772191,2015-07-17,0.0,rey_gitano,4.2,13.0,0.0
0,248426,en,0.430172,2013-04-12,0.0,babysitter_massacre,3.0,3.0,0.0
0,107262,en,0.334461,1978-12-09,0.0,a_real_american_hero,0.0,0.0,0.0
0,56608,en,0.039134,1999-08-27,0.0,darkness_falls,4.0,1.0,0.0
0,169594,en,0.508815,1993-10-14,0.0,the_nostradamus_kid,3.5,2.0,0.0
0,251544,en,0.231627,2001-07-16,0.0,the_secret_pact,6.0,1.0,0.0
0,101176,en,6.569589,2012-08-04,1081.0,the_butterfly_room,5.9,38.0,0.0
2800000,42971,en,0.304437,2003-01-01,0.0,mrs._ashboro's_cat,3.6,5.0,0.0
200000,172729,en,0.966123,2013-05-10,0.0,an_american_terror,3.8,2.0,0.0
0,71884,en,1.058851,2000-03-12,0.0,model_behavior,5.4,6.0,0.0
0,46227,en,3.882923,1996-09-30,0.0,susie_q,3.9,8.0,0.0
0,261041,en,1.087791,2014-04-20,0.0,the_search_for_general_tso,6.8,21.0,0.0
0,253263,en,1.046556,2014-03-08,0.0,the_immortalists,5.4,5.0,0.0
0,98349,de,0.159727,2007-09-09,0.0,love_comes_lately,5.5,3.0,0.0
0,75329,en,0.62706,2011-09-20,0.0,dimensions,4.8,7.0,0.0
0,59147,it,0.710598,1996-02-01,0.0,bits_&_pieces,3.5,2.0,0.0
0,33429,en,0.389045,2008-08-29,0.0,helen,5.7,3.0,0.0
3,75657,en,1.059273,2011-06-03,0.0,screwed,5.2,12.0,0.0
0,305969,en,0.446525,2013-06-07,0.0,forever's_end,3.4,4.0,0.0
0,68050,en,0.416434,1983-03-15,0.0,copkiller,4.5,4.0,0.0
0,41771,en,0.010331,1992-01-01,0.0,tale_of_a_vampire,5.0,3.0,0.0
0,59171,en,0.336878,1989-01-22,0.0,the_lady_and_the_highwayman,3.3,7.0,0.0
0,114221,en,0.056136,2007-11-02,0.0,strange_girls,4.0,1.0,0.0
0,15638,fr,5.482028,2009-03-03,0.0,ultimate_heist,4.7,31.0,0.0
0,57709,fr,0.747541,2004-11-19,0.0,battle_of_the_brave,5.5,4.0,0.0
0,151923,en,1.335058,1993-07-29,0.0,gross_misconduct,5.0,2.0,0.0
0,77625,en,0.139717,1988-02-08,0.0,moving_target,4.7,5.0,0.0
0,221161,en,1.343647,2012-05-05,0.0,devoured,6.4,13.0,0.0
232000,270221,en,7.022339,2013-12-13,0.0,neverlake,5.3,24.0,0.0
0,66590,en,0.033422,1981-10-13,0.0,callie_&_son,0.0,0.0,0.0
0,120457,it,3.493423,2011-09-09,0.0,drifters,6.2,9.0,0.0
0,101956,en,0.195485,2008-02-29,0.0,el_camino,5.0,1.0,0.0
175000000,278927,en,17.432758,2016-04-07,966550600.0,the_jungle_book,6.7,2977.0,0.0
0,65973,ja,1.579885,1993-08-06,0.0,dragon_ball_z_gaiden:_the_plot_to_destroy_the_saiyans,5.9,26.0,0.0
5000000,303857,ja,11.350372,2015-04-18,61768190.0,dragon_ball_z:_resurrection_'f',6.8,377.0,0.0
0,113525,en,3.949663,1976-05-21,0.0,embryo,4.6,5.0,0.0
0,82191,en,0.442775,1971-04-02,0.0,flight_of_the_doves,6.3,4.0,0.0
0,169962,en,0.447129,1967-03-03,0.0,counterpoint,7.0,4.0,0.0
0,344560,en,0.233509,2015-06-08,0.0,stonemouth,0.0,0.0,0.0
0,131830,it,0.600785,1980-03-14,0.0,"rag._arturo_de_fanti,_bancario_precario",5.5,5.0,0.0
0,37501,it,1.34614,1982-04-07,0.0,vieni_avanti_cretino,7.4,34.0,0.0
0,156140,it,0.174012,1974-08-22,0.0,to_my_dear_mother_on_her_birthday,6.5,1.0,0.0
0,87194,en,0.697746,1949-04-09,0.0,señor_droopy,6.8,5.0,0.0
26000000,316002,en,5.213733,2015-02-10,0.0,accidental_love,3.9,95.0,0.0
0,206514,en,1.648537,1976-09-20,0.0,"i,_claudius",7.1,22.0,0.0
0,27379,ru,1.018081,2007-10-02,0.0,the_apocalypse_code,5.7,8.0,0.0
0,41419,en,4.853067,2006-04-22,0.0,mammoth,3.6,13.0,0.0
0,32158,ko,2.096442,2006-12-20,0.0,the_restless,5.9,20.0,0.0
0,113958,en,0.257066,2006-02-26,0.0,love_thy_neighbor,6.4,5.0,0.0
18000000,316654,hi,1.377993,2015-05-15,1500000.0,bombay_velvet,5.4,17.0,0.0
0,112672,en,0.275856,1958-03-01,0.0,ambush_at_cimarron_pass,5.0,3.0,0.0
0,70669,no,0.679519,2011-01-14,0.0,dark_souls,4.4,9.0,0.0
0,126306,en,0.579485,2013-04-06,0.0,sugar,6.0,3.0,0.0
0,259075,es,3.2e-05,1978-06-28,0.0,cave_of_the_sharks,0.0,0.0,0.0
0,294819,it,0.01541,1972-03-31,0.0,"colpo_grosso,_grossissimo...anzi_probabile",0.0,0.0,0.0
0,105087,it,0.131321,1971-08-20,0.0,cross_current,5.0,1.0,0.0
0,27743,en,0.251914,2004-01-01,0.0,serial_killing_101,5.8,5.0,0.0
0,293270,it,0.305299,1974-09-16,0.0,sistemo_l'america_e_torno,6.5,1.0,0.0
0,124504,it,0.622694,1972-12-18,0.0,what_am_i_doing_in_the_middle_of_the_revolution?,5.0,1.0,0.0
0,53121,en,0.410945,2009-01-17,0.0,barking_water,7.0,3.0,0.0
0,114594,en,0.301581,1998-07-31,0.0,monk_dawson,7.0,1.0,0.0
0,172469,en,1.610836,2013-10-08,0.0,love_&_air_sex,5.0,12.0,0.0
0,197626,en,0.843872,1997-04-15,0.0,casualties,6.0,2.0,0.0
0,126841,en,0.465965,1994-07-11,0.0,jack_brown:_genius,5.0,1.0,0.0
0,297621,en,1.109909,2014-11-14,0.0,there's_always_woodstock,5.4,12.0,0.0
0,45377,en,0.005351,1974-10-02,0.0,death_sentence,5.9,5.0,0.0
0,167153,en,0.8525,2013-02-09,0.0,maladies,5.4,7.0,0.0
0,23691,en,1.766511,2006-01-01,0.0,the_initiation_of_sarah,5.5,12.0,0.0
112000,80327,en,0.774427,2013-04-27,0.0,i_am_i,6.0,1.0,0.0
0,204607,en,0.153208,2013-06-18,0.0,muirhouse,3.8,4.0,0.0
0,143547,en,1.238099,1993-01-28,0.0,silent_tongue,4.0,3.0,0.0
0,61542,en,0.830483,2011-03-04,0.0,funkytown,5.0,11.0,0.0
0,137484,en,0.044016,2011-03-13,0.0,new_year,5.0,1.0,0.0
0,39242,en,1.691634,2000-09-08,0.0,the_other_me,5.4,14.0,0.0
0,34557,en,0.384834,2010-02-26,0.0,turn_the_beat_around,0.5,2.0,0.0
0,78096,en,0.233742,2008-11-15,0.0,the_two_mr._kissels,4.7,6.0,0.0
0,102931,en,0.929757,2011-01-01,0.0,silent_witness,6.5,2.0,0.0
1,188529,en,0.336063,2009-01-17,0.0,victoria_day,0.0,0.0,0.0
0,285856,en,0.752178,2014-09-04,0.0,big_muddy,5.5,3.0,0.0
0,73353,en,0.9835,2004-08-26,0.0,man_in_the_mirror:_the_michael_jackson_story,5.0,3.0,0.0
0,20227,en,0.646327,1992-10-01,0.0,michael_jackson_dangerous_tour_-_bucharest_-_1992,8.1,11.0,0.0
0,17022,en,1.488739,2003-11-18,0.0,michael_jackson:_number_ones,7.5,14.0,0.0
0,101752,en,0.461111,2004-07-27,0.0,tsumugi,3.0,2.0,0.0
0,319090,cn,0.292345,2015-03-06,0.0,the_chinese_mayor,6.8,4.0,0.0
0,129067,en,0.001655,1974-10-01,0.0,hunger,6.2,6.0,0.0
2691570,41141,en,0.652118,2007-11-30,0.0,the_border,5.3,9.0,0.0
75000000,203801,en,14.656875,2015-08-13,108145109.0,the_man_from_u.n.c.l.e.,7.1,2306.0,0.0
0,320385,en,0.215188,2015-02-27,0.0,the_widowmaker,7.3,2.0,0.0
0,293625,en,0.042204,2009-08-15,0.0,the_ritual,6.0,1.0,0.0
0,172785,en,1.754062,2013-12-06,0.0,expecting,4.9,21.0,0.0
0,38246,en,0.03803,1991-05-01,0.0,servants_of_twilight,5.6,9.0,0.0
0,44952,en,0.665979,2009-10-24,0.0,last_day_of_summer,5.5,10.0,0.0
3500000,63971,en,1.347715,2002-04-30,0.0,deserter,5.3,6.0,0.0
0,240737,en,1.05602,2013-12-06,0.0,live_at_the_foxes_den,4.8,2.0,0.0
0,74546,en,0.403924,2010-08-12,0.0,pulsar,5.0,3.0,0.0
0,112878,en,0.157463,2001-08-01,0.0,the_opponent,5.2,3.0,0.0
0,137683,en,4.424429,2012-08-13,0.0,the_kitchen,4.7,10.0,0.0
1900000,134018,de,0.814379,2006-11-02,0.0,house_of_the_sleeping_beauties,6.2,5.0,0.0
1000000,163583,en,0.51525,2005-01-01,0.0,river's_end,4.5,2.0,0.0
0,82634,en,0.087904,2009-11-05,0.0,pinprick,5.0,2.0,0.0
0,323027,en,5.778906,2015-07-28,0.0,justice_league:_gods_and_monsters,6.9,151.0,0.0
0,83785,en,0.250327,2006-11-24,0.0,her_fatal_flaw,2.0,1.0,0.0
0,133738,en,1.639233,2012-09-21,0.0,186_dollars_to_freedom,4.8,5.0,0.0
0,41950,en,1.204285,1988-05-20,0.0,call_me,5.5,1.0,0.0
0,297173,en,0.049412,,0.0,the_expedition,2.0,1.0,0.0
0,212752,en,0.73421,2013-09-06,0.0,cinemanovels,6.0,3.0,0.0
0,77852,en,0.043624,2009-05-30,0.0,enigma,4.0,1.0,0.0
0,12638,de,0.543341,1990-04-05,0.0,kill_cruise,4.5,2.0,0.0
0,62557,en,0.050625,2008-05-01,0.0,fetish,2.0,1.0,0.0
0,219248,it,0.580768,1999-12-21,0.0,wicked_ways,0.0,0.0,0.0
0,14983,en,1.238318,2008-03-04,0.0,carver,4.2,11.0,0.0
0,169644,en,1.957144,2013-08-24,0.0,stalled,5.1,18.0,0.0
0,87884,en,0.57091,1974-05-29,0.0,the_teacher,2.9,7.0,0.0
0,128612,en,0.517048,1997-06-02,0.0,invader,5.5,5.0,0.0
1750000,83583,en,0.444127,2011-08-09,0.0,the_chateau_meroux,5.0,10.0,0.0
0,199056,en,0.712233,2014-05-30,0.0,the_big_ask,4.6,6.0,0.0
0,41342,en,0.352383,2010-06-02,0.0,baseline,5.7,3.0,0.0
0,331737,en,0.021407,2015-04-20,0.0,all_eyes_and_ears,0.0,0.0,0.0
3250000,286372,en,1.574542,2014-10-20,3250000.0,treehouse,3.5,26.0,0.0
0,337879,en,0.122062,2015-04-21,0.0,sorrow,3.0,2.0,0.0
0,338234,en,0.184075,2015-05-15,0.0,the_livingston_gardener,1.5,2.0,0.0
0,215023,en,0.211032,2013-08-18,0.0,greg_fitzsimmons:_life_on_stage,5.5,2.0,0.0
0,188758,de,0.422961,2013-09-28,0.0,nothing_bad_can_happen,6.8,8.0,0.0
0,255798,en,5.702937,2014-09-04,0.0,burying_the_ex,5.5,136.0,0.0
0,287689,en,8.323292,2015-07-11,0.0,7_days_in_hell,6.4,132.0,0.0
0,333594,en,1.522946,2015-05-15,0.0,echoes_of_war,6.5,15.0,0.0
35000000,285783,en,9.425787,2015-09-30,61181942.0,the_walk,6.9,1151.0,0.0
50000000,300671,en,18.022579,2016-01-13,69411370.0,13_hours:_the_secret_soldiers_of_benghazi,7.0,963.0,0.0
